env_id,gym_env_id,agent,lam,seed,fingerprint,cost_return,raw_return,n_actions,solved,steps,n_eval_episodes,elapsed_sec,total_steps,source_csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,0.0,4,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam0.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,0.0,5,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam0.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,0.0,6,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam0.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,0.0,7,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam0.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,0.0,8,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam0.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,0.0,9,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam0.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,10.0,0,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam10.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,10.0,1,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam10.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,10.0,2,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam10.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,10.0,3,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam10.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,10.0,4,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam10.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,10.0,5,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam10.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,10.0,6,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam10.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,10.0,7,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam10.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,10.0,8,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam10.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,10.0,9,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam10.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,18.0,0,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam18.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,18.0,1,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam18.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,18.0,2,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam18.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,18.0,3,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.001,0,results/raw/MountainCar-v0@switch/rule_noop/lam18.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,18.0,4,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam18.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,18.0,5,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.001,0,results/raw/MountainCar-v0@switch/rule_noop/lam18.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,18.0,6,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam18.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,18.0,7,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam18.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,18.0,8,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam18.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,18.0,9,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.001,0,results/raw/MountainCar-v0@switch/rule_noop/lam18.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,2.0,0,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam2.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,2.0,1,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam2.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,2.0,2,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam2.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,2.0,3,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam2.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,2.0,4,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam2.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,2.0,5,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam2.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,2.0,6,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam2.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,2.0,7,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam2.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,2.0,8,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam2.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,2.0,9,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam2.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,26.0,0,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam26.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,26.0,1,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam26.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,26.0,2,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.001,0,results/raw/MountainCar-v0@switch/rule_noop/lam26.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,26.0,3,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam26.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,26.0,4,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam26.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,26.0,5,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam26.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,26.0,6,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam26.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,26.0,7,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.001,0,results/raw/MountainCar-v0@switch/rule_noop/lam26.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,26.0,8,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam26.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,26.0,9,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam26.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,5.0,0,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam5.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,5.0,1,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam5.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,5.0,2,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.002,0,results/raw/MountainCar-v0@switch/rule_noop/lam5.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,5.0,3,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam5.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,5.0,4,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam5.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,5.0,5,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam5.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,5.0,6,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam5.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,5.0,7,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam5.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,5.0,8,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam5.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_noop,5.0,9,규칙(지문없음),-200.0,-200.0,0.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_noop/lam5.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,0.0,0,규칙(지문없음),-200.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam0.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,0.0,1,규칙(지문없음),-200.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam0.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,0.0,2,규칙(지문없음),-200.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam0.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,0.0,3,규칙(지문없음),-200.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam0.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,0.0,4,규칙(지문없음),-200.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam0.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,0.0,5,규칙(지문없음),-200.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam0.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,0.0,6,규칙(지문없음),-200.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam0.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,0.0,7,규칙(지문없음),-200.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam0.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,0.0,8,규칙(지문없음),-200.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam0.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,0.0,9,규칙(지문없음),-200.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam0.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,10.0,0,규칙(지문없음),-210.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam10.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,10.0,1,규칙(지문없음),-210.0,-200.0,1.0,0.0,200.0,100,0.001,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam10.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,10.0,2,규칙(지문없음),-210.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam10.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,10.0,3,규칙(지문없음),-210.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam10.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,10.0,4,규칙(지문없음),-210.0,-200.0,1.0,0.0,200.0,100,0.002,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam10.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,10.0,5,규칙(지문없음),-210.0,-200.0,1.0,0.0,200.0,100,0.001,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam10.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,10.0,6,규칙(지문없음),-210.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam10.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,10.0,7,규칙(지문없음),-210.0,-200.0,1.0,0.0,200.0,100,0.001,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam10.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,10.0,8,규칙(지문없음),-210.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam10.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,10.0,9,규칙(지문없음),-210.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam10.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,18.0,0,규칙(지문없음),-218.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam18.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,18.0,1,규칙(지문없음),-218.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam18.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,18.0,2,규칙(지문없음),-218.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam18.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,18.0,3,규칙(지문없음),-218.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam18.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,18.0,4,규칙(지문없음),-218.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam18.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,18.0,5,규칙(지문없음),-218.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam18.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,18.0,6,규칙(지문없음),-218.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam18.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,18.0,7,규칙(지문없음),-218.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam18.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,18.0,8,규칙(지문없음),-218.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam18.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,18.0,9,규칙(지문없음),-218.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam18.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,2.0,0,규칙(지문없음),-202.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam2.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,2.0,1,규칙(지문없음),-202.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam2.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,2.0,2,규칙(지문없음),-202.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam2.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,2.0,3,규칙(지문없음),-202.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam2.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,2.0,4,규칙(지문없음),-202.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam2.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,2.0,5,규칙(지문없음),-202.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam2.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,2.0,6,규칙(지문없음),-202.0,-200.0,1.0,0.0,200.0,100,0.145,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam2.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,2.0,7,규칙(지문없음),-202.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam2.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,2.0,8,규칙(지문없음),-202.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam2.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,2.0,9,규칙(지문없음),-202.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam2.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,26.0,0,규칙(지문없음),-226.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam26.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,26.0,1,규칙(지문없음),-226.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam26.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,26.0,2,규칙(지문없음),-226.0,-200.0,1.0,0.0,200.0,100,0.004,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam26.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,26.0,3,규칙(지문없음),-226.0,-200.0,1.0,0.0,200.0,100,0.001,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam26.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,26.0,4,규칙(지문없음),-226.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam26.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,26.0,5,규칙(지문없음),-226.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam26.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,26.0,6,규칙(지문없음),-226.0,-200.0,1.0,0.0,200.0,100,0.001,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam26.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,26.0,7,규칙(지문없음),-226.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam26.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,26.0,8,규칙(지문없음),-226.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam26.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,26.0,9,규칙(지문없음),-226.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam26.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,5.0,0,규칙(지문없음),-205.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam5.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,5.0,1,규칙(지문없음),-205.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam5.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,5.0,2,규칙(지문없음),-205.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam5.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,5.0,3,규칙(지문없음),-205.0,-200.0,1.0,0.0,200.0,100,0.002,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam5.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,5.0,4,규칙(지문없음),-205.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam5.0/seed4_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,5.0,5,규칙(지문없음),-205.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam5.0/seed5_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,5.0,6,규칙(지문없음),-205.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam5.0/seed6_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,5.0,7,규칙(지문없음),-205.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam5.0/seed7_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,5.0,8,규칙(지문없음),-205.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam5.0/seed8_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k1,5.0,9,규칙(지문없음),-205.0,-200.0,1.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k1/lam5.0/seed9_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k4,0.0,0,규칙(지문없음),-200.0,-200.0,100.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k4/lam0.0/seed0_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k4,0.0,1,규칙(지문없음),-200.0,-200.0,100.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k4/lam0.0/seed1_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k4,0.0,2,규칙(지문없음),-200.0,-200.0,100.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k4/lam0.0/seed2_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k4,0.0,3,규칙(지문없음),-200.0,-200.0,100.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k4/lam0.0/seed3_final.csv
MountainCar-v0@switch,MountainCar-v0,rule_periodic_k4,0.0,4,규칙(지문없음),-200.0,-200.0,100.0,0.0,200.0,100,0.0,0,results/raw/MountainCar-v0@switch/rule_periodic_k4/lam0.0/seed4_final.csv
